Entity,Code,Year,Solar generation - TWh,Wind generation - TWh,Hydro generation - TWh,Other renewables (including geothermal and biomass) electricity generation - TWh
Luxembourg,LUX,2018,0.118725,0.254575,0.092778,0.217172
Luxembourg,LUX,2019,0.130385,0.281283,0.106915,0.278129
Luxembourg,LUX,2020,0.161261,0.351135,0.091602,0.37229
Luxembourg,LUX,2021,0.180187,0.314313,0.106812,0.388532
Luxembourg,LUX,2022,0.276268,0.312221,0.064091,0.358707
Luxembourg,LUX,2023,0.30186948,0.46486813,0.09033209,0.20457387
Malaysia,MYS,1965,0,,0.587,0
Malaysia,MYS,1966,0,,0.692,0
Malaysia,MYS,1967,0,,0.725,0
Malaysia,MYS,1968,0,,0.804,0
Malaysia,MYS,1969,0,,1.014,0
Malaysia,MYS,1970,0,,1.202,0
Malaysia,MYS,1971,0,0,1.046,0
Malaysia,MYS,1972,0,0,1.154,0
Malaysia,MYS,1973,0,0,1.108,0
Malaysia,MYS,1974,0,0,1.006,0
Malaysia,MYS,1975,0,0,1.005,0
Malaysia,MYS,1976,0,0,0.948,0
Malaysia,MYS,1977,0,0,0.769,0
Malaysia,MYS,1978,0,0,0.90395063,0
Malaysia,MYS,1979,0,0,1.1035241,0
Malaysia,MYS,1980,0,0,1.4087542,0
Malaysia,MYS,1981,0,0,1.5613693,0
Malaysia,MYS,1982,0,0,1.5026711,0
Malaysia,MYS,1983,0,0,1.7492031,0
Malaysia,MYS,1984,0,0,3.4514477,0
Malaysia,MYS,1985,0,0,3.7684176,0
Malaysia,MYS,1986,0,0,4.120606,0
Malaysia,MYS,1987,0,0,4.9658585,0
Malaysia,MYS,1988,0,0,5.728934,0
Malaysia,MYS,1989,0,0,5.294568,0
Malaysia,MYS,1990,0,0,4.026689,0
Malaysia,MYS,1991,0,0,4.4493155,0
Malaysia,MYS,1992,0,0,4.286,0
Malaysia,MYS,1993,0,0,4.853,0
Malaysia,MYS,1994,0,0,6.483,0
Malaysia,MYS,1995,0,0,6.218,0
Malaysia,MYS,1996,0,0,5.184,0
Malaysia,MYS,1997,0,0,4.173,0
Malaysia,MYS,1998,0,0,4.457,0
Malaysia,MYS,1999,0,0,7.552,0
Malaysia,MYS,2000,0,0,6.994,0.570903
Malaysia,MYS,2001,0,0,6.066,0.574094
Malaysia,MYS,2002,0,0,5.415,0.4044
Malaysia,MYS,2003,0,0,5.09,0.4165
Malaysia,MYS,2004,0,0,5.573,0.57636
Malaysia,MYS,2005,0,0,6.007,0.5925
Malaysia,MYS,2006,0,0,6.323,0.623964
Malaysia,MYS,2007,0,0,5.957,0.759773
Malaysia,MYS,2008,0,0,7.807,0.796761
Malaysia,MYS,2009,0,0,6.89,1.393368
Malaysia,MYS,2010,0,0,6.361,1.2629545
Malaysia,MYS,2011,0,0,8.056,1.537535
Malaysia,MYS,2012,0.007,0,9.251,1.5016624
Malaysia,MYS,2013,0.141,0,11.7987,1.10359
Malaysia,MYS,2014,0.227,0,13.388,0.693
Malaysia,MYS,2015,0.273,0,13.924,0.751
Malaysia,MYS,2016,0.31,0,20.024,0.76
Malaysia,MYS,2017,0.33,0,26.846,0.765
Malaysia,MYS,2018,0.632,0,26.325,1.351
Malaysia,MYS,2019,1.459,0,26.196,1.136
Malaysia,MYS,2020,2.059,0,27.299,1.234
Malaysia,MYS,2021,2.304,0,30.202509,1.234
Malaysia,MYS,2022,2.752,0,31.783924,1.234
Malaysia,MYS,2023,3.2384,0,31.505793,1.234
Mexico,MEX,1965,,,8.863,
Mexico,MEX,1966,,,10.118,
Mexico,MEX,1967,,,11.017,
Mexico,MEX,1968,,,12.642,
Mexico,MEX,1969,,,13.406,
Mexico,MEX,1970,,,15.005,
Mexico,MEX,1971,0,0,14.572,0
Mexico,MEX,1972,0,0,15.531,0
Mexico,MEX,1973,0,0,16.371,0.161
Mexico,MEX,1974,0,0,16.708,0.463
Mexico,MEX,1975,0,0,15.182,0.518
Mexico,MEX,1976,0,0,17.255,0.579
Mexico,MEX,1977,0,0,19.193,0.592
Mexico,MEX,1978,0,0,16.217,0.598
Mexico,MEX,1979,0,0,18.008,1.019
Mexico,MEX,1980,0,0,16.91,0.915
Mexico,MEX,1981,0,0,24.618,0.964
Mexico,MEX,1982,0,0,22.924,1.296
Mexico,MEX,1983,0,0,20.733,1.353
Mexico,MEX,1984,0,0,23.603,1.424
Mexico,MEX,1985,0,0,28.427292,1.641
Mexico,MEX,1986,0,0,21.2975,3.394
Mexico,MEX,1987,0,0,19.285194,4.418
Mexico,MEX,1988,0,0,21.836111,4.633
Mexico,MEX,1989,0,0,25.354195,4.675
Mexico,MEX,1990,0.001,0.001,24.480944,5.124
Mexico,MEX,1991,0.002,0.001,22.625263,5.8325124
Mexico,MEX,1992,0.003,0.001,26.813694,6.365523
Mexico,MEX,1993,0.004,0.001,26.65493,6.4997606
Mexico,MEX,1994,0.005,0.005,20.27132,6.2185254
Mexico,MEX,1995,0.005,0.007,27.598667,6.4144435
Mexico,MEX,1996,0.006,0.006,31.336277,6.184555
Mexico,MEX,1997,0.006,0.012,26.362097,5.8832464
Mexico,MEX,1998,0.007,0.015,24.592945,6.138586
Mexico,MEX,1999,0.007,0.017,32.71232,6.0600014
Mexico,MEX,2000,0.007,0.019,33.07488,6.358645
Mexico,MEX,2001,0.008,0.018,28.43533,6.247497
Mexico,MEX,2002,0.008,0.021,24.86159,6.07106
Mexico,MEX,2003,0.008,0.019,19.852205,6.9497128
Mexico,MEX,2004,0.009,0.02,25.176394,7.261834
Mexico,MEX,2005,0.009,0.019,27.709446,8.137519
Mexico,MEX,2006,0.01,0.045,30.446474,7.4873867
Mexico,MEX,2007,0.009,0.248,27.339674,8.249913
Mexico,MEX,2008,0.019,0.255,39.223907,7.896158
Mexico,MEX,2009,0.027,0.59635276,26.722006,7.547069
Mexico,MEX,2010,0.031,1.2391111,37.196,8.000179
Mexico,MEX,2011,0.041,1.6483214,36.2668,7.967094
Mexico,MEX,2012,0.069,3.6883104,31.855,7.4474816
Mexico,MEX,2013,0.106,4.184544,27.95813,7.873071
Mexico,MEX,2014,0.221,6.4261966,38.89177,8.0979395
Mexico,MEX,2015,0.2021975,8.745094,30.89147,8.397325
Mexico,MEX,2016,0.25227612,10.378095,30.03122,8.316165
Mexico,MEX,2017,1.1865062,10.6197815,30.87776,8.093159
Mexico,MEX,2018,3.21171,12.43525,32.23409,7.361402
Mexico,MEX,2019,9.96432,16.72691,23.60243,7.2126417
Mexico,MEX,2020,15.83562,19.70289,26.81701,7.0097604
Mexico,MEX,2021,20.19491,21.07487,34.71716,6.106319
Mexico,MEX,2022,20.34204,20.52875,35.55885,6.69662
Mexico,MEX,2023,27.143349,21.650982,20.399427,7.0997577
Middle Africa (EI),,1965,,,3.935,
Middle Africa (EI),,1966,,,4.093,
Middle Africa (EI),,1967,,,3.846,
Middle Africa (EI),,1968,,,4.012,
Middle Africa (EI),,1969,,,4.36,
Middle Africa (EI),,1970,,,4.865,
Middle Africa (EI),,1971,,,5.19,
Middle Africa (EI),,1972,,,5.31,
Middle Africa (EI),,1973,,,5.756,
Middle Africa (EI),,1974,,,5.651,
Middle Africa (EI),,1975,,,6.207,
Middle Africa (EI),,1976,,,5.975,
Middle Africa (EI),,1977,,,6.132,
Middle Africa (EI),,1978,,,6.161,
Middle Africa (EI),,1979,,,6.299,
Middle Africa (EI),,1980,0,0,6.639,0
Middle Africa (EI),,1981,0,0,7.012,0
Middle Africa (EI),,1982,0,0,7.3,0
Middle Africa (EI),,1983,0,0,7.709,0
Middle Africa (EI),,1984,0,0,8.065,0
Middle Africa (EI),,1985,0,0,9.145,0
Middle Africa (EI),,1986,0,0,9.438,0
Middle Africa (EI),,1987,0,0,9.454,0
Middle Africa (EI),,1988,0,0,9.604,0
Middle Africa (EI),,1989,0,0,11.446,0
Middle Africa (EI),,1990,0,0,10.288,0.003
Middle Africa (EI),,1991,0,0,9.976,0.008
Middle Africa (EI),,1992,0,0,10.821,0.008
Middle Africa (EI),,1993,0,0,10.213,0.008
Middle Africa (EI),,1994,0,0,9.732,0.009
Middle Africa (EI),,1995,0,0,10.831,0.009
Middle Africa (EI),,1996,0,0,10.867,0.007
Middle Africa (EI),,1997,0,0,10.138,0.007
Middle Africa (EI),,1998,0,0,9.925,0.007
Middle Africa (EI),,1999,0,0,10.329,0.007
Middle Africa (EI),,2000,0.000143,0,11.3698,0.007
Middle Africa (EI),,2001,0.000292,0,11.6278,0.007
Middle Africa (EI),,2002,0.000292,0,11.7401,0.007
Middle Africa (EI),,2003,0.000249,0,12.1539,0.007
Middle Africa (EI),,2004,0.0001,0,14.0842,0.007
Middle Africa (EI),,2005,0.000242,0,14.4952,0.007
Middle Africa (EI),,2006,0.000242,0,15.683,0.65
Middle Africa (EI),,2007,0.000442,0,15.161,0.084
Middle Africa (EI),,2008,0.000442,0,16.231,0.085
Middle Africa (EI),,2009,0.000842,0,16.159,0.079
Middle Africa (EI),,2010,0.00152,0,16.8348,0.067
Middle Africa (EI),,2011,0.003591,0,17.13,0.07
Middle Africa (EI),,2012,0.004411,0,16.9384,0.073
Middle Africa (EI),,2013,0.006027,0,19.3569,0.078
Middle Africa (EI),,2014,0.009602,0,20.7417,0.118
Middle Africa (EI),,2015,0.012394,0,20.9916,0.087
Middle Africa (EI),,2016,0.017984,0.0089,22.0108,0.106
Middle Africa (EI),,2017,0.024555,0.0089,24.911205,0.110973
Middle Africa (EI),,2018,0.046952,0.0089,28.04523,0.112603
Middle Africa (EI),,2019,0.048861,0.0089,29.570131,0.119087
Middle Africa (EI),,2020,0.05041,0.0089,32.240555,0.119102
Middle Africa (EI),,2021,0.050442,0.0089,32.749542,0.120776
Middle Africa (EI),,2022,0.46230525,0.0089,32.75387,0.117076
Middle Africa (EI),,2023,0.60191303,0.0089,33.70847,0.111076
Middle East (EI),,1965,,,2.345857,
Middle East (EI),,1966,,,2.5461166,
Middle East (EI),,1967,,,2.8287957,
Middle East (EI),,1968,,,3.0811522,
Middle East (EI),,1969,,,3.3959281,
Middle East (EI),,1970,,,3.57964,
Middle East (EI),,1971,0,0,3.7548983,0
Middle East (EI),,1972,0,0,4.5691648,0
Middle East (EI),,1973,0,0,3.7504175,0
Middle East (EI),,1974,0,0,4.8159366,0
Middle East (EI),,1975,0,0,5.4404545,0
Middle East (EI),,1976,0,0,6.3250394,0
Middle East (EI),,1977,0,0,7.0982018,0
Middle East (EI),,1978,0,0,9.812257,0
Middle East (EI),,1979,0,0,9.615829,0
Middle East (EI),,1980,0,0,9.682702,0
Middle East (EI),,1981,0,0,10.214353,0
Middle East (EI),,1982,0,0,10.605872,0
Middle East (EI),,1983,0,0,10.22087,0
Middle East (EI),,1984,0,0,10.373285,0
Middle East (EI),,1985,0,0,10.438,0
Middle East (EI),,1986,0,0,11.079,0
Middle East (EI),,1987,0,0,13.915,0
Middle East (EI),,1988,0,0,14.299,0
Middle East (EI),,1989,0,0,12.624,0
Middle East (EI),,1990,0,0.001,15.273264,0
Middle East (EI),,1991,0,0.001,11.009184,0
Middle East (EI),,1992,0,0.001,17.827066,0
Middle East (EI),,1993,0,0.001,20.046732,0
Middle East (EI),,1994,0,0.001,16.54976,0
Middle East (EI),,1995,0,0.001,18.652706,0
Middle East (EI),,1996,0,0.001,18.698376,0
Middle East (EI),,1997,0,0.003,15.927055,0
Middle East (EI),,1998,0,0.003,17.21056,0
Middle East (EI),,1999,0,0.038,11.80105,0
Middle East (EI),,2000,0,0.0395,10.722177,0.003
Middle East (EI),,2001,0,0.0467,11.617796,0.005
Middle East (EI),,2002,0,0.0443,16.823881,0.005
Middle East (EI),,2003,0,0.0426,18.484583,0.006
Middle East (EI),,2004,0,0.0614,23.082361,0.006
Middle East (EI),,2005,0,0.086,23.918102,0.005
Middle East (EI),,2006,0.0001,0.1394,28.254223,0.006
Middle East (EI),,2007,0.0001,0.155,26.705812,0.01
Middle East (EI),,2008,0.003509,0.2101,13.690433,0.016
Middle East (EI),,2009,0.034263,0.2405,12.116322,0.0507
Middle East (EI),,2010,0.0977515,0.1823,17.390324,0.0802
Middle East (EI),,2011,0.226665,0.2243,18.255754,0.112541
Middle East (EI),,2012,0.4309066,0.2953,21.407372,0.114141
Middle East (EI),,2013,0.682171,0.235789,23.509758,0.14478
Middle East (EI),,2014,1.3069485,0.255078,19.94348,0.214014
Middle East (EI),,2015,1.828732,0.280489,16.767385,0.210035
Middle East (EI),,2016,2.84586,0.58532,20.17076,0.270676
Middle East (EI),,2017,3.854348,0.812532,20.639414,0.282326
Middle East (EI),,2018,5.9049883,1.5064008,12.803039,0.295606
Middle East (EI),,2019,10.99805,1.6785904,40.587723,0.275613
Middle East (EI),,2020,14.452554,2.6841986,29.202011,0.299236
Middle East (EI),,2021,19.066557,2.931486,18.639277,0.28335583
Middle East (EI),,2022,23.728123,4.79073,18.151236,0.29949194
Middle East (EI),,2023,35.907383,5.10165,27.58026,0.3199089
Morocco,MAR,1965,,0,1.213,
Morocco,MAR,1966,,0,1.054,
Morocco,MAR,1967,,0,0.932,
Morocco,MAR,1968,,0,1.058,
Morocco,MAR,1969,,0,1.368,
Morocco,MAR,1970,,0,1.346,
Morocco,MAR,1971,0,0,1.52,0
Morocco,MAR,1972,0,0,1.596,0
Morocco,MAR,1973,0,0,1.192,0
Morocco,MAR,1974,0,0,1.337,0
Morocco,MAR,1975,0,0,1.016,0
Morocco,MAR,1976,0,0,0.998,0
Morocco,MAR,1977,0,0,1.365,0
Morocco,MAR,1978,0,0,1.416,0
Morocco,MAR,1979,0,0,1.582,0
Morocco,MAR,1980,0,0,1.515,0
Morocco,MAR,1981,0,0,1.024,0
Morocco,MAR,1982,0,0,0.572,0
Morocco,MAR,1983,0,0,0.481,0
Morocco,MAR,1984,0,0,0.366,0
Morocco,MAR,1985,0,0,0.486,0
Morocco,MAR,1986,0,0,0.643,0
Morocco,MAR,1987,0,0,0.825,0
Morocco,MAR,1988,0,0,0.936,0
Morocco,MAR,1989,0,0,1.157,0
Morocco,MAR,1990,0,0,1.22,0
Morocco,MAR,1991,0,0,1.226,0
Morocco,MAR,1992,0,0,0.964,0
Morocco,MAR,1993,0,0,0.443,0
Morocco,MAR,1994,0,0,0.84,0
Morocco,MAR,1995,0,0,0.611,0
Morocco,MAR,1996,0,0,1.957,0
Morocco,MAR,1997,0,0,2.083,0
Morocco,MAR,1998,0,0,1.777,0
Morocco,MAR,1999,0,0,0.825,0
Morocco,MAR,2000,0,0.064,0.718,0
Morocco,MAR,2001,0,0.2058,0.8623,0
Morocco,MAR,2002,0.00010101,0.1939,0.842,0
Morocco,MAR,2003,0.00010101,0.2028,1.4417117,0
Morocco,MAR,2004,0.00010101,0.1989,1.5913,0
Morocco,MAR,2005,0.00010101,0.2063,0.9647,0
Morocco,MAR,2006,0.00010101,0.1832,0.9825,0
Morocco,MAR,2007,0.00010101,0.2789,0.902,0
Morocco,MAR,2008,0.00010101,0.2982,0.9158,0
Morocco,MAR,2009,0.00010101,0.3911,2.5683,0
Morocco,MAR,2010,0.00010101,0.6588,3.4678,0
Morocco,MAR,2011,0.00010101,0.6922,2.0054,0
Morocco,MAR,2012,0.000101283,0.728,1.631,0
Morocco,MAR,2013,0.00010101,1.2149,2.785,0
Morocco,MAR,2014,0.00010101,1.9238,1.6374,0
Morocco,MAR,2015,0.0057,2.5194,1.885,0
Morocco,MAR,2016,0.4015,3.0001,1.2557,0
Morocco,MAR,2017,0.4153,3.0349,1.184712,0
Morocco,MAR,2018,0.950155,3.840743,1.693443,0
Morocco,MAR,2019,1.581462,4.69919,1.262781,0
Morocco,MAR,2020,1.5198336,4.591891,0.86763716,0
Morocco,MAR,2021,1.8202063,5.10667,0.81830716,0
Morocco,MAR,2022,1.4477472,5.355879,0.3502118,0
Morocco,MAR,2023,2.1106727,6.545676,0.16276278,0
Netherlands,NLD,1965,0,0,0,0
Netherlands,NLD,1966,0,0,0,0
Netherlands,NLD,1967,0,0,0,0
Netherlands,NLD,1968,0,0,0,0
Netherlands,NLD,1969,0,0,0,0
Netherlands,NLD,1970,0,0,0,0
Netherlands,NLD,1971,0,0,0,0
Netherlands,NLD,1972,0,0,0,0
Netherlands,NLD,1973,0,0,0,0
Netherlands,NLD,1974,0,0,0,0
Netherlands,NLD,1975,0,0,0,0.803
Netherlands,NLD,1976,0,0,0,0.872
Netherlands,NLD,1977,0,0,0,0.867
Netherlands,NLD,1978,0,0,0,1.211
Netherlands,NLD,1979,0,0,0,1.106
Netherlands,NLD,1980,0,0,0,1.024
Netherlands,NLD,1981,0,0,0,1.085
Netherlands,NLD,1982,0,0,0,0.265
Netherlands,NLD,1983,0,0,0,0.231
Netherlands,NLD,1984,0,0,0,0.017
Netherlands,NLD,1985,0,0,0.003,0.441
Netherlands,NLD,1986,0,0.001,0.003,0.553
Netherlands,NLD,1987,0,0.002,0.001,0.702
Netherlands,NLD,1988,0,0.016,0.002,0.835
Netherlands,NLD,1989,0,0.023,0.037,0.9
Netherlands,NLD,1990,0,0.056,0.085,0.67
Netherlands,NLD,1991,0,0.088,0.104,0.75
Netherlands,NLD,1992,0.001,0.147,0.12,0.752
Netherlands,NLD,1993,0.001,0.174,0.092,0.863
Netherlands,NLD,1994,0.00001,0.238,0.1,0.939
Netherlands,NLD,1995,0.001,0.317,0.088,1.017
Netherlands,NLD,1996,0.002,0.437,0.08,1.316
Netherlands,NLD,1997,0.002,0.475,0.092,1.463
Netherlands,NLD,1998,0.0035,0.64,0.11231,1.590281
Netherlands,NLD,1999,0.00527,0.645,0.090249,1.788338
Netherlands,NLD,2000,0.00771,0.829,0.142393,2.013194
Netherlands,NLD,2001,0.01306,0.825,0.117324,2.358034
Netherlands,NLD,2002,0.01704,0.946,0.109636,2.906752
Netherlands,NLD,2003,0.03074,1.318,0.072023,2.547534
Netherlands,NLD,2004,0.03314,1.867,0.095732,3.324906
Netherlands,NLD,2005,0.034199,2.067,0.088,5.276719
Netherlands,NLD,2006,0.035223,2.734,0.105199,5.194
Netherlands,NLD,2007,0.035712,3.437,0.107,4.026282
Netherlands,NLD,2008,0.038889,4.258333,0.1,5.082893
Netherlands,NLD,2009,0.044444,4.583333,0.097222,6.111
Netherlands,NLD,2010,0.059444,3.993056,0.104167,7.058056
Netherlands,NLD,2011,0.100344,5.100171,0.057,7.083559
Netherlands,NLD,2012,0.253753,4.981829,0.104388,7.203605
Netherlands,NLD,2013,0.5159,5.627148,0.114312,5.954
Netherlands,NLD,2014,0.784762,5.797334,0.111925,5.013182
Netherlands,NLD,2015,1.10852,7.549858,0.0927,4.935859
Netherlands,NLD,2016,1.601808,8.170446,0.100079,4.908861
Netherlands,NLD,2017,2.204346,10.568801,0.060757,4.604632
Netherlands,NLD,2018,3.707792,10.548511,0.072348,4.553191
Netherlands,NLD,2019,5.399406,11.507927,0.074182,5.821676
Netherlands,NLD,2020,8.567013,15.277726,0.046066,8.838681
Netherlands,NLD,2021,11.303873,18.046019,0.08824,10.917558
Netherlands,NLD,2022,17.078783,21.400799,0.049998,9.785654
Netherlands,NLD,2023,21.173,28.885,0.068,8.036087
New Zealand,NZL,1965,0,,10.01878,1.348
New Zealand,NZL,1966,0,,10.805433,1.359
New Zealand,NZL,1967,0,,11.220857,1.134
New Zealand,NZL,1968,0,,11.773282,1.295
New Zealand,NZL,1969,0,,11.63628,1.327
New Zealand,NZL,1970,0,,12.67042,1.273
New Zealand,NZL,1971,0,,14.393986,1.256
New Zealand,NZL,1972,0,,15.264607,1.257
New Zealand,NZL,1973,0,,15.09667,1.243
New Zealand,NZL,1974,0,0,15.188889,2.0790577
New Zealand,NZL,1975,0,0,16.663637,2.1061628
New Zealand,NZL,1976,0,0,15.49899,2.054847
New Zealand,NZL,1977,0,0,14.720202,1.9780049
New Zealand,NZL,1978,0,0,15.6595955,2.0011628
New Zealand,NZL,1979,0,0,18.443434,1.8775839
New Zealand,NZL,1980,0,0,19.364647,1.9714787
New Zealand,NZL,1981,0,0,19.679798,1.938584
New Zealand,NZL,1982,0,0,18.30404,1.9683207
New Zealand,NZL,1983,0,0,19.751514,1.9863839
New Zealand,NZL,1984,0,0,20.376768,2.1384313
New Zealand,NZL,1985,0,0,19.707859,2.0102081
New Zealand,NZL,1986,0,0,22.097696,2.0830345
New Zealand,NZL,1987,0,0,21.928556,2.0779002
New Zealand,NZL,1988,0,0,22.962656,2.087283
New Zealand,NZL,1989,0,0,22.558859,2.578135
New Zealand,NZL,1990,0,0,23.185303,2.9529426
New Zealand,NZL,1991,0,0,22.894464,3.1218293
New Zealand,NZL,1992,0,0.000690909,21.092667,3.0693219
New Zealand,NZL,1993,0,0.000985859,23.492899,3.2180853
New Zealand,NZL,1994,0,0.001010101,25.83708,3.0746424
New Zealand,NZL,1995,0,0.001010101,27.534758,3.0245616
New Zealand,NZL,1996,0,0.008326263,26.18293,2.9514518
New Zealand,NZL,1997,0,0.013593556,23.258162,3.0464327
New Zealand,NZL,1998,0,0.022069696,25.319334,3.3079102
New Zealand,NZL,1999,0,0.03899293,22.919535,3.5562158
New Zealand,NZL,2000,0,0.120208085,24.434969,3.7408855
New Zealand,NZL,2001,0,0.13898788,21.681162,3.5297565
New Zealand,NZL,2002,0,0.15548317,24.873026,3.3669994
New Zealand,NZL,2003,0,0.14654097,23.622797,3.2766335
New Zealand,NZL,2004,0,0.36153665,27.240088,3.3947048
New Zealand,NZL,2005,0,0.6143859,23.327555,3.8075435
New Zealand,NZL,2006,0,0.6222169,23.573221,4.0715566
New Zealand,NZL,2007,0.003405895,0.92987984,23.6405,4.2583714
New Zealand,NZL,2008,0.003455616,1.0584577,22.347338,4.893002
New Zealand,NZL,2009,0.003589863,1.4764609,24.217442,5.582571
New Zealand,NZL,2010,0.003828525,1.6371758,24.726507,6.608745
New Zealand,NZL,2011,0.004126869,1.9572189,25.110668,6.9373813
New Zealand,NZL,2012,0.004822949,2.0791955,22.896656,7.1866794
New Zealand,NZL,2013,0.006701959,2.0218704,23.029074,7.578271
New Zealand,NZL,2014,0.018797714,2.210925,24.318062,8.363213
New Zealand,NZL,2015,0.036807433,2.36413,24.529945,8.959386
New Zealand,NZL,2016,0.05675139,2.3407655,25.93505,8.945971
New Zealand,NZL,2017,0.077160634,2.091049,25.175854,8.977402
New Zealand,NZL,2018,0.10082397,2.0679657,26.25458,8.898494
New Zealand,NZL,2019,0.1280492,2.2556674,25.598652,8.981838
New Zealand,NZL,2020,0.16119522,2.3052657,24.266592,9.015269
New Zealand,NZL,2021,0.20842454,2.6427183,24.234734,9.175668
New Zealand,NZL,2022,0.28081334,2.8655121,26.276207,9.196881
New Zealand,NZL,2023,0.37589535,3.2284958,26.508507,8.946376
Non-OECD (EI),,1965,0,0,204.95503,0
Non-OECD (EI),,1966,0,0,224.41562,0
Non-OECD (EI),,1967,0,0,226.13533,0
Non-OECD (EI),,1968,0,0,257.94876,0
Non-OECD (EI),,1969,0,0,282.72205,0
Non-OECD (EI),,1970,0,0,311.49374,0.57093334
Non-OECD (EI),,1971,0,0,327.89908,2.241386
Non-OECD (EI),,1972,0,0,346.18478,2.2435975
Non-OECD (EI),,1973,0,0,362.36978,2.3887706
Non-OECD (EI),,1974,0,0,399.92545,2.5111551
Non-OECD (EI),,1975,0,0,416.35663,2.797168
Non-OECD (EI),,1976,0,0,446.9197,3.2653003
Non-OECD (EI),,1977,0,0,488.42285,3.5918486
Non-OECD (EI),,1978,0,0,539.35913,3.9769168
Non-OECD (EI),,1979,0,0,573.9957,4.901943
Non-OECD (EI),,1980,0,0,617.33356,6.315481
Non-OECD (EI),,1981,0,0,637.77386,8.681936
Non-OECD (EI),,1982,0,0,639.1586,9.299696
Non-OECD (EI),,1983,0,0,664.69006,11.076061
Non-OECD (EI),,1984,0,0,725.04443,11.314792
Non-OECD (EI),,1985,0,0,764.231,11.825258
Non-OECD (EI),,1986,0,0,796.82776,12.037505
Non-OECD (EI),,1987,0,0,822.0154,11.805917
Non-OECD (EI),,1988,0,0,872.10266,12.002912
Non-OECD (EI),,1989,0,0,893.4253,12.963703
Non-OECD (EI),,1990,0.0021,0.034333333,925.7563,15.445664
Non-OECD (EI),,1991,0.0021,0.12300091,961.2241,15.501315
Non-OECD (EI),,1992,0.0031,0.22078313,973.97784,16.650942
Non-OECD (EI),,1993,0.004008,0.31203565,1030.4463,16.340818
Non-OECD (EI),,1994,0.005018,0.5899073,1087.6785,18.357477
Non-OECD (EI),,1995,0.008042101,1.1282852,1127.9567,22.05613
Non-OECD (EI),,1996,0.015100606,1.0020291,1125.2871,23.16015
Non-OECD (EI),,1997,0.017125607,1.228866,1144.4615,26.537088
Non-OECD (EI),,1998,0.020160606,1.5017252,1197.4899,29.019012
Non-OECD (EI),,1999,0.023270616,2.039237,1203.759,33.75324
Non-OECD (EI),,2000,0.043817446,2.4845295,1245.6976,38.259872
Non-OECD (EI),,2001,0.06342594,3.433199,1279.3943,40.658173
Non-OECD (EI),,2002,0.08587388,3.6532056,1303.501,42.539005
Non-OECD (EI),,2003,0.11190837,4.448027,1323.9196,46.094532
Non-OECD (EI),,2004,0.13498223,7.644248,1486.5552,49.613514
Non-OECD (EI),,2005,0.15880309,9.266881,1569.4377,53.314182
Non-OECD (EI),,2006,0.20856485,14.9255,1656.749,59.95064
Non-OECD (EI),,2007,0.30048192,19.880373,1742.2899,69.101974
Non-OECD (EI),,2008,0.38933855,31.306505,1865.9841,80.821144
Non-OECD (EI),,2009,0.6063041,48.643738,1877.7562,94.18736
Non-OECD (EI),,2010,1.3267546,76.53703,2023.4012,112.23836
Non-OECD (EI),,2011,4.7397065,108.65654,2048.8904,120.161026
Non-OECD (EI),,2012,9.24696,146.4564,2192.8992,131.06604
Non-OECD (EI),,2013,18.011747,191.18501,2321.8826,147.39323
Non-OECD (EI),,2014,38.20348,226.11386,2444.2683,169.85164
Non-OECD (EI),,2015,60.963814,270.76904,2447.1787,190.7815
Non-OECD (EI),,2016,98.95117,353.046,2556.3943,197.56036
Non-OECD (EI),,2017,167.04037,441.81302,2612.5996,220.61613
Non-OECD (EI),,2018,250.36957,523.3064,2699.3452,257.95453
Non-OECD (EI),,2019,329.56384,588.324,2788.2466,283.81406
Non-OECD (EI),,2020,404.8495,656.5125,2864.11,314.62704
Non-OECD (EI),,2021,514.99896,883.11633,2839.1787,350.68127
Non-OECD (EI),,2022,666.7724,1013.8137,2928.654,376.63632
Non-OECD (EI),,2023,886.32654,1175.9338,2854.5195,395.645
North America,,1965,,,326.2901,13.332232
North America,,1966,,,341.4679,14.062007
North America,,1967,,,372.48383,14.073571
North America,,1968,,,377.3277,15.546045
North America,,1969,,,420.42453,16.22706
North America,,1970,,,427.05334,16.235903
North America,,1971,0,0,450.20898,17.589413
North America,,1972,0,0,476.815,19.538979
North America,,1973,0,0,490.0927,21.157692
North America,,1974,0,0,535.48865,21.876265
North America,,1975,0,0,524.6378,21.3073
North America,,1976,0,0,520.93243,24.972755
North America,,1977,0,0,466.01227,26.41312
North America,,1978,0,0,538.9425,27.776787
North America,,1979,0,0,549.4453,29.438038
North America,,1980,0,0,551.11414,30.189117
North America,,1981,0,0,558.9818,31.566605
North America,,1982,0,0,597.46533,31.264048
North America,,1983,0.003,0.002694949,626.73865,34.773598
North America,,1984,0.00530101,0.006555556,638.94727,40.658325
North America,,1985,0.010737374,0.0068202023,620.87665,40.936893
North America,,1986,0.014173737,0.005231313,630.9625,45.25267
North America,,1987,0.01060303,0.0045767683,593.1344,50.73043
North America,,1988,0.009185859,0.001879798,560.1207,50.96106
North America,,1989,0.2531323,2.1343768,591.8331,58.42127
North America,,1990,0.37179494,2.819687,613.7012,68.17216
North America,,1991,0.4802529,2.9836779,618.5193,71.761116
North America,,1992,0.4138971,2.9766898,594.729,77.145935
North America,,1993,0.48121452,3.097906,629.82477,79.33348
